26
26
26
39
39
39
39
59
59
59
59
59
72
72
79
79
79
79
79
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
99
97
97
93
93
86
73
73
73
63
63
63
63
63
60.75
60.75
60.75
63
63
63
63
60.75
63
63
63
26
26
26
26
