1999,4,.028382,-.0037057,-.002356
1999,5,.02806,-.0039855,-.0021729
1999,6,.030662,-.0013407,.00060876
1999,7,.031225,-.00073535,-.000079583
1999,8,.031782,-.00013634,.00022334
1999,9,.029888,-.0019879,-.0019212
1999,10,.031208,-.00062452,.00034782
1999,11,.032309,.00051834,.00082381
1999,12,.032023,.00027551,.000021972
2000,1,.030397,-.0013088,-.0014435
2000,2,.028321,-.0033424,-.0027022
2000,3,.028884,-.0027368,-.001102
2000,4,.029625,-.0019525,-.00061385
2000,5,.030494,-.001041,-.000085997
2000,6,.030163,-.0013299,-.00082074
2000,7,.029576,-.0018745,-.001224
2000,8,.031143,-.00026481,.00065206
2000,9,.029475,-.0018904,-.0017609
2000,10,.030079,-.0012434,-.00031868
2000,11,.029632,-.0016486,-.0010404
2000,12,.02903,-.0022082,-.0014019
2001,1,.03157,.0003751,.0014552
2001,2,.031769,.00061597,.0004325
2001,3,.03563,.0045196,.0042183
2001,4,.03056,-.00050771,-.0027184
2001,5,.030413,-.00061277,-.00036443
2001,6,.02976,-.0012228,-.00092307
2001,7,.033108,.0021676,.0027657
2001,8,.031034,.00013572,-.00092451
2001,9,.034737,.0038822,.0038158
2001,10,.028961,-.0018515,-.0037504
2001,11,.03374,.0029696,.0038752
2001,12,.034823,.0040949,.0026423
2002,1,.031181,.00049552,-.0015074
2002,2,.03383,.0031867,.0029444
2002,3,.034034,.0034333,.0018746
2002,4,.031029,.00047134,-.001208
2002,5,.030602,.000086352,-.00014419
2002,6,.033731,.0032581,.0032159
2002,7,.032699,.0022688,.00067512
2002,8,.030105,-.00028325,-.001393
2002,9,.02881,-.001535,-.0013965
2002,10,.02915,-.0011532,-.00040234
2002,11,.031019,.00075907,.0013231
2002,12,.031117,.00089957,.00052828
2003,1,.031112,.00093709,.00049708
2003,2,.03205,.0019173,.0014589
2003,3,.029495,-.00059572,-.0015335
2003,4,.031906,.0018587,.0021501
2003,5,.030625,.00061954,-.00028959
2003,6,.028931,-.001032,-.001335
2003,7,.028476,-.0014439,-.00093912
2003,8,.025219,-.004659,-.0039527
2003,9,.028761,-.0010747,.0012042
2003,10,.03083,.0010375,.0015631
2003,11,.027892,-.0018582,-.0023656
2003,12,.028133,-.0015747,-.00066579
2004,1,.028958,-.00070694,.000063284
2004,2,.02667,-.0029528,-.002607
2004,3,.029421,-.00015897,.0012854
2004,4,.029818,.00028072,.00035848
2004,5,.028094,-.0014012,-.0015385
2004,6,.031682,.0022297,.0029151
2004,7,.027426,-.0019846,-.0030752
2004,8,.029971,.00060384,.0015746
2004,9,.027881,-.001444,-.0017393
2004,10,.027848,-.0014343,-.00072803
2004,11,.030872,.0016319,.0023335
2004,12,.02857,-.00062779,-.001426
2005,1,.029791,.00063621,.00094328
2005,2,.027341,-.0017718,-.002083
2005,3,.030607,.0015369,.0024036
2005,4,.028994,-.000033736,-.00078549
2005,5,.029908,.0009232,.0009397
2005,6,.027334,-.001609,-.0020605
2005,7,.029558,.00065751,.0014445
2005,8,.025162,-.0036952,-.0040168
2005,9,.030728,.001913,.0037205
2005,10,.030545,.0017721,.00083633
2005,11,.027205,-.0015248,-.0023916
2005,12,.028042,-.00064552,.00010033
2006,1,.026362,-.0022829,-.0019672
2006,2,.02871,.00010703,.0012237
2006,3,.026064,-.0024965,-.0025488
2006,4,.027161,-.0013566,-.00013547
2006,5,.030134,.001659,.0023226
2006,6,.027586,-.00084659,-.0016581
2006,7,.027734,-.00065653,-.00024244
2006,8,.027939,-.00040869,-.000087561
2006,9,.028208,-.000096674,.00010323
2006,10,.0277,-.00056235,-.00051506
2006,11,.027027,-.0011929,-.00091787
2006,12,.025225,-.0029521,-.0023686
2007,1,.024974,-.0031609,-.001717
2007,2,.02467,-.0034226,-.0018765
2007,3,.027152,-.00089784,.00077629
2007,4,.027056,-.00095126,-.0005121
2007,5,.028339,.00037439,.00083968
2007,6,.02707,-.00085278,-.0010359
2007,7,.026221,-.0016594,-.0012423
2007,8,.027271,-.00056681,.00024487
2007,9,.026749,-.0010461,-.00076889
2007,10,.02667,-.0010828,-.00057109
2007,11,.028144,.00043451,.00096413
2007,12,.026178,-.0014896,-.0017021
2008,1,.028392,.0007674,.001496
2008,2,.029245,.0016628,.0012874
2008,3,.026385,-.0011547,-.001968
2008,4,.033204,.0057062,.006271
2008,5,.02927,.0018147,-.00097642
2008,6,.030158,.0027457,.0018581
2008,7,.034158,.0067883,.0054453
2008,8,.031382,.004055,.00073459
2008,9,.029678,.0023927,.00040928
2008,10,.032233,.0049908,.0038204
2008,11,.031236,.0040362,.001595
2008,12,.036208,.0090507,.0070765
2009,1,.036394,.009279,.004852
2009,2,.036402,.0093298,.0047911
2009,3,.03379,.0067605,.002197
2009,4,.032642,.0056545,.0023477
2009,5,.029574,.0026292,-.00013654
2009,6,.031995,.0050923,.0038063
2009,7,.030607,.0037474,.0012565
2009,8,.026063,-.00075393,-.0025869
2009,9,.031077,.004302,.0046707
2009,10,.028091,.0013589,-.00074529
2009,11,.029243,.0025528,.0018881
2009,12,.028862,.0022151,.00096644
2010,1,.029685,.0030806,.0019971
2010,2,.02886,.0022978,.00079101
2010,3,.026601,.000080756,-.0010432
2010,4,.02698,.00050257,.00046307
2010,5,.023295,-.0031395,-.0033853
2010,6,.026204,-.00018817,.0013475
2010,7,.023703,-.0026472,-.0025552
2010,8,.027124,.00081631,.0021112
2010,9,.026113,-.00015137,-.00055065
2010,10,.025393,-.00082925,-.00075521
2010,11,.02763,.0014497,.0018553
2010,12,.026865,.0007278,.000018717
2011,1,.028509,.0024142,.0020582
2011,2,.025031,-.0010215,-.0022024
2011,3,.028042,.0020323,.0025319
2011,4,.027156,.0011883,.00019423
2011,5,.027121,.0011957,.00061447
2011,6,.027227,.0013446,.00075976
2011,7,.030264,.0044247,.003767
2011,8,.023599,-.0021981,-.0043623
2011,9,.026379,.00062377,.0016989
2011,10,.026137,.00042452,.00011942
2011,11,.027018,.0013478,.0011401
2011,12,.027907,.0022802,.0016209
2012,1,.024911,-.00067412,-.0017894
2012,2,.02669,.0011479,.0014776
2012,3,.025212,-.00028823,-.00084969
2012,4,.024506,-.00095099,-.00081001
2012,5,.026378,.00096329,.0014284
2012,6,.026429,.0010571,.00058589
2012,7,.028937,.0036077,.0030907
2012,8,.024375,-.00091215,-.0026768
2012,9,.025763,.00051789,.00096406
2012,10,.027879,.0026771,.0024237
2012,11,.026281,.001121,-.00018839
2012,12,.026569,.0014521,.00090372
2013,1,.025747,.00067253,-.000037724
2013,2,.025604,.00057197,.00024302
2013,3,.024203,-.00078631,-.0010661
2013,4,.024716,-.00023151,.0001531
2013,5,.026007,.0011024,.0012157
2013,6,.025226,.00036425,-.00017499
2013,7,.025359,.00053964,.00036147
2013,8,.0253,.00052252,.00025856
2013,9,.029308,.0045733,.0043177
2013,10,.024991,.00029861,-.0019383
2013,11,.024388,-.00026148,-.00040754
2013,12,.024388,-.00021891,-.00009101
2014,1,.023537,-.0010276,-.00092051
2014,2,.023921,-.0006016,-.000098968
2014,3,.025228,.0007487,.001043
2014,4,.023033,-.0014043,-.0017705
2014,5,.025191,.00079639,.0014833
2014,6,.023018,-.0013337,-.0017233
2014,7,.02868,.0043701,.0050224
2014,8,.024603,.00033578,-.0018018
2014,9,.024137,-.000087149,-.00025139
2014,10,.02127,-.0029126,-.0028699
2014,11,.022549,-.001591,-.00016637
2014,12,.02248,-.0016174,-.00083919
2015,1,.022955,-.0010995,-.00030841
2015,2,.026688,.0026761,.0032139
2015,3,.024259,.00028954,-.0010194
2015,4,.026142,.0022152,.0020735
2015,5,.024028,.00014357,-.00093994
2015,6,.023973,.00013114,.000060917
2015,7,.023262,-.00053802,-.00060216
2015,8,.024041,.00028397,.00054713
2015,9,.022006,-.0017089,-.0018478
2015,10,.023018,-.0006536,.00018229
2015,11,.023434,-.00019556,.00012413
2015,12,.021048,-.0025391,-.0024434
2016,1,.021575,-.0019696,-.00072768
2016,2,.022664,-.00083775,.00012566
2016,3,.025927,.0024675,.0028773
2016,4,.024499,.0010823,-.00012467
2016,5,.023962,.00058789,.000058515
2016,6,.023376,.000043795,-.00024376
2016,7,.02366,.00037041,.00034899
2016,8,.02629,.0030433,.0028621
2016,9,.024254,.0010497,-.0004389
2016,10,.023138,-.000024459,-.00053788
2016,11,.023471,.0003518,.00036377
2016,12,.022442,-.00063474,-.00080682
2017,1,.022942,-.000092607,.00021787
2017,2,.020975,-.0020169,-.0019716
2017,3,.021558,-.0013916,-.0004051
2017,4,.020505,-.0024018,-.0017211
2017,5,.021438,-.0014263,-.00025153
2017,6,.020852,-.0019696,-.0012719
2017,7,.020697,-.0020825,-.0011191
2017,8,.018429,-.0043084,-.0032898
2017,9,.021705,-.00098997,.0011174
2017,10,.021375,-.0012774,-.0007932
2017,11,.022072,-.00053776,.00008707
2017,12,.02239,-.00017738,.000085653
2018,1,.021953,-.00057108,-.00048432
2018,2,.022495,.000012595,.00029193
2018,3,.017685,-.0047548,-.0047609
2018,4,.020144,-.0022534,.000072301
2018,5,.023001,.0006466,.0017488
2018,6,.020172,-.0021403,-.0024566
2018,7,.019478,-.0027918,-.0017449
2018,8,.020465,-.0017621,-.00039651
2018,9,.017787,-.0043973,-.0035354
2018,10,.021805,-.00033677,.0018141
2018,11,.02116,-.00093907,-.00077435
2018,12,.02286,.00080358,.0012629
2019,1,.022123,.00010812,-.00028494
2019,2,.018814,-.0031576,-.0032105
2019,3,.020382,-.0015476,-3.13170000000e-06
2019,4,.021603,-.00028389,.0004731
2019,5,.019782,-.0020625,-.0019237
2019,6,.021073,-.00072855,.00028029
2019,7,.020998,-.00076098,-.00040462
2019,8,.018354,-.0033629,-.0029907
2019,9,.018614,-.00306,-.0014151
2019,10,.018956,-.0026757,-.0011789
2019,11,.017693,-.0038968,-.002588
